gene	chr	start	end
NEK1	4	170429397	170429484
NEK1	4	170458958	170459064
NEK1	4	170476869	170477004
NEK1	4	170477081	170477248
NEK1	4	170482629	170482707
NEK1	4	170482836	170482890
NEK1	4	170482981	170483044
NEK1	4	170483286	170483349
NEK1	4	170498077	170498232
NEK1	4	170501991	170502055
NEK1	4	170506498	170506702
NEK1	4	170508708	170508766
NEK1	4	170509798	170509888
NEK1	4	170510596	170510667
NEK1	4	170511875	170511962
NEK1	4	170520249	170520350
NEK1	4	170523157	170523257
NEK1	4	170523663	170523783
NEK10	3	27257321	27257373
NEK10	3	27297785	27297864
NEK10	3	27326091	27326197
NEK10	3	27326329	27326454
NEK10	3	27329187	27329236
NEK10	3	27332106	27332247
NEK10	3	27332751	27332883
NEK10	3	27332973	27333079
NEK10	3	27335077	27335145
NEK10	3	27337102	27337183
NEK10	3	27338668	27338733
NEK10	3	27343185	27343328
NEK10	3	27346236	27346464
NEK10	3	27349348	27349438
NEK10	3	27350415	27350498
NEK10	3	27352438	27352509
NEK10	3	27353588	27353670
NEK10	3	27355786	27355831
NEK10	3	27363666	27363754
NEK10	3	27385761	27385863
NEK10	3	27387575	27387709
NEK10	3	27393954	27394018
NEK10	3	27394301	27394375
NEK11	3	130748551	130748724
NEK11	3	130799265	130799434
NEK11	3	130828645	130828767
NEK11	3	130851587	130851655
NEK11	3	130852672	130852802
NEK11	3	130871230	130871383
NEK11	3	130871473	130871555
NEK11	3	130873878	130873967
NEK11	3	130881250	130881373
NEK11	3	130884268	130884365
NEK11	3	130887672	130887783
NEK11	3	130889615	130889733
NEK11	3	130893609	130893626
NEK11	3	130947370	130947534
NEK11	3	130962278	130962342
NEK11	3	130992320	130992420
NEK11	3	131068399	131068622
NEK2	1	211836766	211836996
NEK2	1	211840446	211840575
NEK2	1	211842453	211842676
NEK2	1	211843621	211843751
NEK2	1	211844542	211844628
NEK2	1	211846823	211847067
NEK2	1	211847636	211847857
NEK2	1	211848724	211848823
NEK3	13	52707276	52707364
NEK3	13	52707823	52707953
NEK3	13	52709863	52710001
NEK3	13	52710250	52710397
NEK3	13	52710934	52711040
NEK3	13	52715154	52715208
NEK3	13	52718049	52718124
NEK3	13	52718824	52719028
NEK3	13	52722548	52722606
NEK3	13	52725279	52725369
NEK3	13	52725458	52725529
NEK3	13	52726742	52726829
NEK3	13	52728028	52728129
NEK3	13	52728213	52728310
NEK3	13	52730208	52730328
NEK4	3	52745791	52745887
NEK4	3	52771600	52771737
NEK4	3	52773443	52773652
NEK4	3	52775425	52775517
NEK4	3	52777366	52777479
NEK4	3	52778253	52778323
NEK4	3	52780075	52780228
NEK4	3	52780748	52780922
NEK4	3	52783706	52783847
NEK4	3	52785946	52786354
NEK4	3	52794809	52794954
NEK4	3	52797484	52797642
NEK4	3	52799901	52800012
NEK4	3	52800192	52800393
NEK4	3	52802352	52802622
NEK4	3	52804668	52804764
NEK5	13	52639541	52639747
NEK5	13	52646078	52646208
NEK5	13	52649892	52649964
NEK5	13	52650197	52650281
NEK5	13	52656372	52656450
NEK5	13	52657394	52657490
NEK5	13	52660411	52660501
NEK5	13	52661472	52661592
NEK5	13	52663381	52663451
NEK5	13	52667188	52667373
NEK5	13	52673877	52674014
NEK5	13	52676067	52676152
NEK5	13	52676226	52676430
NEK5	13	52678632	52678690
NEK5	13	52682452	52682542
NEK5	13	52684474	52684548
NEK5	13	52684628	52684715
NEK5	13	52686402	52686503
NEK5	13	52693453	52693553
NEK5	13	52701500	52701620
NEK6	9	127019974	127020002
NEK6	9	127054771	127054820
NEK6	9	127055218	127055294
NEK6	9	127064213	127064335
NEK6	9	127074786	127074930
NEK6	9	127076200	127076266
NEK6	9	127083736	127083850
NEK6	9	127088607	127088719
NEK6	9	127089615	127089726
NEK6	9	127101848	127101946
NEK6	9	127109986	127110103
NEK6	9	127113114	127113228
NEK7	1	198201709	198201769
NEK7	1	198222168	198222312
NEK7	1	198231703	198231769
NEK7	1	198233253	198233367
NEK7	1	198247089	198247201
NEK7	1	198248082	198248193
NEK7	1	198262073	198262171
NEK7	1	198266255	198266372
NEK7	1	198288540	198288654
NEK8	17	27055830	27055880
NEK8	17	27060999	27061208
NEK8	17	27061788	27062024
NEK8	17	27062256	27062391
NEK8	17	27064322	27064534
NEK8	17	27064691	27064756
NEK8	17	27064835	27065020
NEK8	17	27065111	27065265
NEK8	17	27065687	27065767
NEK8	17	27066100	27066221
NEK8	17	27067479	27067633
NEK8	17	27067838	27068005
NEK8	17	27068094	27068256
NEK8	17	27068429	27068591
NEK8	17	27068975	27069007
NEK9	14	75551265	75551391
NEK9	14	75553719	75553935
NEK9	14	75555181	75555346
NEK9	14	75557971	75558183
NEK9	14	75562073	75562136
NEK9	14	75563801	75563975
NEK9	14	75567693	75567858
NEK9	14	75568358	75568470
NEK9	14	75570543	75570702
NEK9	14	75572651	75572701
NEK9	14	75573203	75573407
NEK9	14	75574044	75574192
NEK9	14	75576386	75576582
NEK9	14	75577022	75577076
NEK9	14	75580040	75580108
NEK9	14	75580904	75581018
NEK9	14	75583896	75584031
NEK9	14	75585531	75585640
NEK9	14	75587211	75587285
NEK9	14	75587820	75587879
NEK9	14	75590747	75590928
NEK9	14	75593404	75593626
NELF	9	140343844	140343945
NELF	9	140344049	140344128
NELF	9	140344373	140344479
NELF	9	140344626	140344709
NELF	9	140346815	140346889
NELF	9	140347003	140347040
NELF	9	140347186	140347273
NELF	9	140347506	140347634
NELF	9	140348181	140348274
NELF	9	140348841	140348897
NELF	9	140349508	140349517
NELF	9	140349689	140349761
NELF	9	140350079	140350088
NELF	9	140350861	140350940
NELF	9	140351857	140352355
NELF	9	140352938	140353003
NELF	9	140353482	140353556
NENF	1	212606284	212606464
NENF	1	212615905	212615969
NENF	1	212617679	212617786
NENF	1	212619170	212619350
NEO1	15	73345015	73345148
NEO1	15	73408879	73409200
NEO1	15	73414864	73415143
NEO1	15	73418756	73418913
NEO1	15	73428230	73428370
NEO1	15	73468742	73468900
NEO1	15	73470646	73470770
NEO1	15	73528686	73528849
NEO1	15	73536683	73536841
NEO1	15	73541399	73541551
NEO1	15	73541922	73542064
NEO1	15	73545739	73545792
NEO1	15	73547021	73547172
NEO1	15	73551105	73551219
NEO1	15	73552610	73552808
NEO1	15	73558655	73558754
NEO1	15	73562349	73562576
NEO1	15	73562655	73562797
NEO1	15	73564794	73564905
NEO1	15	73566150	73566348
NEO1	15	73567031	73567067
NEO1	15	73570470	73570542
NEO1	15	73575303	73575454
NEO1	15	73580652	73580894
NEO1	15	73581485	73581581
NEO1	15	73585729	73585891
NEO1	15	73590687	73590954
NEO1	15	73593660	73593800
NEO1	15	73594952	73595039
NET1	10	5454654	5454785
NET1	10	5468616	5468686
NET1	10	5471131	5471194
NET1	10	5488727	5488823
NET1	10	5493791	5493902
NET1	10	5494319	5494490
NET1	10	5494819	5494885
NET1	10	5495211	5495311
NET1	10	5495445	5495525
NET1	10	5496226	5496487
NET1	10	5496909	5497083
NET1	10	5498048	5498238
NET1	10	5498549	5498959
NETO2	16	47117130	47117714
NETO2	16	47120135	47120252
NETO2	16	47143392	47143624
NETO2	16	47156566	47156697
NETO2	16	47156777	47156825
NETO2	16	47162234	47162486
NETO2	16	47163133	47163277
NETO2	16	47165878	47165938
NETO2	16	47177488	47177525
NEU1	6	31827494	31827724
NEU1	6	31827817	31828043
NEU1	6	31828214	31828400
NEU1	6	31828963	31829229
NEU1	6	31829774	31829970
NEU1	6	31830393	31830555
NEU3	11	74700104	74700201
NEU3	11	74705552	74705767
NEU3	11	74716456	74717539
NEURL	10	105254143	105254231
NEURL	10	105330627	105330872
NEURL	10	105331256	105331581
NEURL	10	105344291	105344984
NEURL	10	105349269	105349419
NEURL	10	105349889	105350131
NEURL1B	5	172068408	172068442
NEURL1B	5	172096786	172097335
NEURL1B	5	172110420	172111143
NEURL1B	5	172113172	172113301
NEURL1B	5	172113682	172113930
NEURL2	20	44517395	44517514
NEURL2	20	44518887	44519632
NEURL4	17	7219440	7219648
NEURL4	17	7220522	7220691
NEURL4	17	7220778	7220894
NEURL4	17	7221105	7221253
NEURL4	17	7221382	7221493
NEURL4	17	7221586	7221677
NEURL4	17	7221812	7221995
NEURL4	17	7222367	7222529
NEURL4	17	7224076	7224244
NEURL4	17	7224429	7224594
NEURL4	17	7224678	7224780
NEURL4	17	7224877	7225108
NEURL4	17	7225182	7225331
NEURL4	17	7226052	7226187
NEURL4	17	7226265	7226444
NEURL4	17	7226802	7226884
NEURL4	17	7226964	7227044
NEURL4	17	7227131	7227333
NEURL4	17	7227425	7227591
NEURL4	17	7227712	7227801
NEURL4	17	7228116	7228301
NEURL4	17	7228526	7228794
NEURL4	17	7228958	7229034
NEURL4	17	7229572	7229664
NEURL4	17	7229754	7229869
NEURL4	17	7230028	7230330
NEURL4	17	7230482	7230551
NEURL4	17	7230757	7231205
NEURL4	17	7232348	7232633
NEUROD1	2	182542515	182543589
NEXN	1	78381790	78381820
NEXN	1	78383249	78383444
NEXN	1	78383643	78383725
NEXN	1	78383808	78383960
NEXN	1	78390871	78390916
NEXN	1	78392097	78392298
NEXN	1	78392399	78392579
NEXN	1	78394999	78395191
NEXN	1	78398965	78399166
NEXN	1	78401506	78401731
NEXN	1	78407706	78407895
NEXN	1	78408144	78408516
NF1	17	29422326	29422389
NF1	17	29482999	29483146
NF1	17	29486026	29486113
NF1	17	29490202	29490396
NF1	17	29496907	29497017
NF1	17	29508438	29508509
NF1	17	29508726	29508805
NF1	17	29509524	29509685
NF1	17	29527438	29527615
NF1	17	29528053	29528179
NF1	17	29528427	29528505
NF1	17	29533256	29533391
NF1	17	29541467	29541605
NF1	17	29546021	29546138
NF1	17	29548866	29549010
NF1	17	29550460	29550587
NF1	17	29552111	29552270
NF1	17	29553451	29553704
NF1	17	29554234	29554311
NF1	17	29554539	29554626
NF1	17	29556041	29556485
NF1	17	29556851	29556994
NF1	17	29557276	29557402
NF1	17	29557858	29557945
NF1	17	29559089	29559209
NF1	17	29559716	29559901
NF1	17	29560018	29560233
NF1	17	29562627	29562792
NF1	17	29562934	29563041
NF1	17	29576000	29576139
NF1	17	29579954	29580020
NF1	17	29585360	29585522
NF1	17	29586048	29586149
NF1	17	29587385	29587535
NF1	17	29588727	29588877
NF1	17	29592245	29592359
NF1	17	29652836	29653272
NF1	17	29654515	29654859
NF1	17	29657312	29657518
NF1	17	29661854	29662051
NF1	17	29663349	29663493
NF1	17	29663651	29663934
NF1	17	29664384	29664602
NF1	17	29664835	29664900
NF1	17	29665041	29665159
NF1	17	29665720	29665825
NF1	17	29667521	29667665
NF1	17	29670025	29670155
NF1	17	29676136	29676271
NF1	17	29677199	29677338
NF1	17	29679273	29679434
NF1	17	29683476	29683602
NF1	17	29683976	29684110
NF1	17	29684285	29684389
NF1	17	29685496	29685642
NF1	17	29685985	29686035
NF1	17	29687503	29687723
NF1	17	29701029	29701175
NF2	22	29999986	30000103
NF2	22	30032738	30032867
NF2	22	30035077	30035203
NF2	22	30038189	30038276
NF2	22	30050644	30050716
NF2	22	30051581	30051667
NF2	22	30054176	30054255
NF2	22	30057192	30057330
NF2	22	30060977	30061055
NF2	22	30064320	30064437
NF2	22	30067813	30067939
NF2	22	30069256	30069477
NF2	22	30070823	30070932
NF2	22	30074183	30074314
NF2	22	30077426	30077592
NF2	22	30079007	30079046
NF2	22	30090739	30090793
NFAM1	22	42781165	42781228
NFAM1	22	42782993	42783086
NFAM1	22	42793862	42793964
NFAM1	22	42805439	42805555
NFAM1	22	42807411	42807744
NFAM1	22	42828241	42828365
NFAT5	16	69600203	69600279
NFAT5	16	69602396	69602453
NFAT5	16	69660304	69660433
NFAT5	16	69680929	69681491
NFAT5	16	69687137	69687333
NFAT5	16	69689510	69689704
NFAT5	16	69693628	69693804
NFAT5	16	69703878	69704016
NFAT5	16	69704137	69704193
NFAT5	16	69711104	69711240
NFAT5	16	69718788	69718875
NFAT5	16	69724841	69724993
NFAT5	16	69725650	69728144
NFAT5	16	69729037	69729276
NFATC1	18	77156223	77156353
NFATC1	18	77160390	77160481
NFATC1	18	77170401	77171503
NFATC1	18	77193577	77193740
NFATC1	18	77208780	77208986
NFATC1	18	77210952	77211128
NFATC1	18	77211674	77211818
NFATC1	18	77221309	77221368
NFATC1	18	77227448	77227643
NFATC1	18	77246246	77246939
NFATC1	18	77287526	77287579
NFATC2	20	50007931	50007990
NFATC2	20	50015222	50015269
NFATC2	20	50048602	50049295
NFATC2	20	50051723	50051853
NFATC2	20	50052241	50052300
NFATC2	20	50071083	50071227
NFATC2	20	50090515	50090691
NFATC2	20	50091993	50092199
NFATC2	20	50133321	50133496
NFATC2	20	50139618	50140651
NFATC2	20	50158907	50159040
NFATC2	20	50179097	50179170
NFATC2IP	16	28962331	28962721
NFATC2IP	16	28963451	28963527
NFATC2IP	16	28965884	28966005
NFATC2IP	16	28967297	28967381
NFATC2IP	16	28967470	28967660
NFATC2IP	16	28970036	28970184
NFATC2IP	16	28970310	28970423
NFATC2IP	16	28975024	28975186
NFATC3	16	68119583	68119689
NFATC3	16	68155888	68157026
NFATC3	16	68160349	68160515
NFATC3	16	68191770	68191973
NFATC3	16	68200744	68200920
NFATC3	16	68208275	68208419
NFATC3	16	68215376	68215435
NFATC3	16	68217141	68217271
NFATC3	16	68224669	68225712
NFATC3	16	68248230	68248334
NFATC3	16	68255097	68255189
NFATC3	16	68260251	68260376
NFE2	12	54686156	54687167
NFE2	12	54688917	54689034
NFE2L1	17	46128479	46128992
NFE2L1	17	46133746	46133962
NFE2L1	17	46134392	46134485
NFE2L1	17	46134704	46134866
NFE2L1	17	46135655	46137005
NFE2L2	2	178095511	178096738
NFE2L2	2	178097118	178097313
NFE2L2	2	178097976	178098069
NFE2L2	2	178098731	178099001
NFE2L2	2	178129258	178129306
NFE2L3	7	26192117	26192690
NFE2L3	7	26217561	26217744
NFE2L3	7	26223319	26223406
NFE2L3	7	26224151	26225405
NFIA	1	61543296	61543302
NFIA	1	61547614	61547721
NFIA	1	61548431	61548492
NFIA	1	61553819	61554354
NFIA	1	61743190	61743259
NFIA	1	61798182	61798260
NFIA	1	61818120	61818241
NFIA	1	61824817	61824948
NFIA	1	61848907	61849039
NFIA	1	61869774	61869956
NFIA	1	61872232	61872401
NFIA	1	61892135	61892230
NFIA	1	61920973	61921053
NFIB	9	14088306	14088327
NFIB	9	14120437	14120625
NFIB	9	14125629	14125767
NFIB	9	14146686	14146808
NFIB	9	14150142	14150266
NFIB	9	14155822	14155894
NFIB	9	14179724	14179781
NFIB	9	14306986	14307521
NFIB	9	14313479	14313512
NFIC	19	3359679	3359685
NFIC	19	3366633	3366666
NFIC	19	3381708	3382243
NFIC	19	3425102	3425177
NFIC	19	3433514	3433592
NFIC	19	3434273	3434400
NFIC	19	3435079	3435207
NFIC	19	3449010	3449139
NFIC	19	3452478	3452666
NFIC	19	3453759	3453916
NFIC	19	3456546	3456635
NFIC	19	3462748	3462769
NFIL3	9	94171626	94173018
NFIX	19	13106650	13106680
NFIX	19	13135833	13136368
NFIX	19	13183859	13183925
NFIX	19	13184234	13184312
NFIX	19	13184718	13184842
NFIX	19	13186347	13186487
NFIX	19	13189425	13189551
NFIX	19	13192492	13192671
NFIX	19	13201111	13201186
NFKB1	4	103446674	103446716
NFKB1	4	103450991	103451073
NFKB1	4	103455000	103455044
NFKB1	4	103459013	103459115
NFKB1	4	103488142	103488294
NFKB1	4	103498031	103498198
NFKB1	4	103500036	103500198
NFKB1	4	103501690	103501798
NFKB1	4	103504021	103504116
NFKB1	4	103505837	103505979
NFKB1	4	103514580	103514727
NFKB1	4	103516047	103516140
NFKB1	4	103517293	103517491
NFKB1	4	103518675	103518820
NFKB1	4	103522050	103522168
NFKB1	4	103527651	103527856
NFKB1	4	103528305	103528478
NFKB1	4	103528804	103528910
NFKB1	4	103531730	103531858
NFKB1	4	103533199	103533269
NFKB1	4	103533589	103533765
NFKB1	4	103534580	103534740
NFKB1	4	103537589	103537753
NFKB2	10	104155715	104155739
NFKB2	10	104156008	104156093
NFKB2	10	104156204	104156248
NFKB2	10	104156480	104156582
NFKB2	10	104156659	104156814
NFKB2	10	104157057	104157167
NFKB2	10	104157282	104157444
NFKB2	10	104157736	104157844
NFKB2	10	104157967	104158056
NFKB2	10	104158140	104158282
NFKB2	10	104158494	104158623
NFKB2	10	104159043	104159256
NFKB2	10	104159332	104159477
NFKB2	10	104159835	104159953
NFKB2	10	104160033	104160250
NFKB2	10	104160410	104160583
NFKB2	10	104160702	104160808
NFKB2	10	104160935	104161090
NFKB2	10	104161204	104161277
NFKB2	10	104161500	104161676
NFKB2	10	104161803	104161918
NFKB2	10	104162007	104162135
NFKBIA	14	35871217	35871268
NFKBIA	14	35871598	35871871
NFKBIA	14	35871975	35872067
NFKBIA	14	35872354	35872568
NFKBIA	14	35872894	35873006
NFKBIA	14	35873622	35873852
NFKBIB	19	39390671	39390853
NFKBIB	19	39395653	39395762
NFKBIB	19	39395840	39396177
NFKBIB	19	39397859	39397951
NFKBIB	19	39398037	39398349
NFKBIB	19	39399369	39399474
NFKBID	19	36379459	36379516
NFKBID	19	36380790	36380958
NFKBID	19	36381274	36381394
NFKBID	19	36386880	36387032
NFKBID	19	36387118	36387173
NFKBID	19	36387292	36387442
NFKBID	19	36387626	36387735
NFKBID	19	36387813	36387962
NFKBID	19	36388551	36388560
NFKBIE	6	44226954	44227023
NFKBIE	6	44227778	44228021
NFKBIE	6	44228186	44228278
NFKBIE	6	44229361	44229587
NFKBIE	6	44230295	44230401
NFKBIE	6	44232717	44233502
NFKBIL1	6	31515470	31515530
NFKBIL1	6	31515938	31516218
NFKBIL1	6	31525403	31525628
NFKBIL1	6	31525797	31526390
NFKBIL2	8	145654524	145654721
NFKBIL2	8	145655785	145655922
NFKBIL2	8	145656459	145656536
NFKBIL2	8	145657666	145657845
NFKBIL2	8	145658969	145659144
NFKBIL2	8	145659359	145659664
NFKBIL2	8	145660192	145660274
NFKBIL2	8	145660398	145660555
NFKBIL2	8	145660855	145660935
NFKBIL2	8	145661039	145661803
NFKBIL2	8	145661939	145662066
NFKBIL2	8	145662138	145662305
NFKBIL2	8	145662408	145662484
NFKBIL2	8	145663852	145663945
NFKBIL2	8	145664034	145664120
NFKBIL2	8	145665402	145665595
NFKBIL2	8	145665732	145665861
NFKBIL2	8	145666099	145666255
NFKBIL2	8	145666347	145666496
NFKBIL2	8	145667418	145667536
NFKBIL2	8	145667622	145667797
NFKBIL2	8	145668058	145668191
NFKBIL2	8	145668519	145668706
NFKBIL2	8	145669263	145669409
NFKBIL2	8	145669561	145669660
NFKBIL2	8	145669771	145669799
NFKBIZ	3	101568471	101568763
NFKBIZ	3	101570927	101571070
NFKBIZ	3	101571580	101571614
NFKBIZ	3	101571728	101571835
NFKBIZ	3	101571933	101572709
NFKBIZ	3	101573420	101573529
NFKBIZ	3	101573904	101574054
NFKBIZ	3	101574237	101574304
NFKBIZ	3	101574575	101574748
NFKBIZ	3	101575915	101576029
NFKBIZ	3	101576134	101576305
NFKBIZ	3	101578160	101578217
NFRKB	11	129734618	129734747
NFRKB	11	129734859	129734998
NFRKB	11	129735770	129735880
NFRKB	11	129739387	129740158
NFRKB	11	129742777	129742993
NFRKB	11	129743638	129743912
NFRKB	11	129744006	129744230
NFRKB	11	129744394	129744477
NFRKB	11	129744686	129744813
NFRKB	11	129745250	129745360
NFRKB	11	129746614	129746792
NFRKB	11	129747218	129747282
NFRKB	11	129748202	129748252
NFRKB	11	129748357	129748440
NFRKB	11	129751336	129751405
NFRKB	11	129751620	129751750
NFRKB	11	129751979	129752091
NFRKB	11	129752344	129752528
NFRKB	11	129753015	129753103
NFRKB	11	129753963	129754040
NFRKB	11	129754638	129754779
NFRKB	11	129755328	129755506
NFRKB	11	129756210	129756341
NFRKB	11	129758487	129758692
NFRKB	11	129762608	129762785
NFS1	20	34257542	34257609
NFS1	20	34260675	34260768
NFS1	20	34261521	34261608
NFS1	20	34262270	34262355
NFS1	20	34262432	34262541
NFS1	20	34262965	34263126
NFS1	20	34268657	34268795
NFS1	20	34269808	34269905
NFS1	20	34278333	34278489
NFS1	20	34284297	34284384
NFS1	20	34285604	34285724
NFS1	20	34286401	34286514
NFS1	20	34287112	34287212
NFU1	2	69623376	69623424
NFU1	2	69627494	69627672
NFU1	2	69633152	69633216
NFU1	2	69642315	69642433
NFU1	2	69646668	69646738
NFU1	2	69650712	69650851
NFU1	2	69659032	69659139
NFU1	2	69664491	69664556
NFX1	9	33290569	33290597
NFX1	9	33294416	33295427
NFX1	9	33301259	33301421
NFX1	9	33303187	33303268
NFX1	9	33307190	33307299
NFX1	9	33311102	33311177
NFX1	9	33313650	33313793
NFX1	9	33318727	33318830
NFX1	9	33318906	33319127
NFX1	9	33328577	33328678
NFX1	9	33332468	33332502
NFX1	9	33338506	33338589
NFX1	9	33342742	33342854
NFX1	9	33344065	33344188
NFX1	9	33347034	33347117
NFX1	9	33347659	33347740
NFX1	9	33351556	33351790
NFX1	9	33352642	33352719
NFX1	9	33354082	33354187
NFX1	9	33354847	33354892
NFX1	9	33364006	33364108
NFX1	9	33364704	33364810
NFX1	9	33366625	33366774
NFX1	9	33367511	33367619
NFX1	9	33369902	33369978
NFXL1	4	47850178	47850355
NFXL1	4	47853110	47853167
NFXL1	4	47853871	47853961
NFXL1	4	47857074	47857182
NFXL1	4	47864861	47864934
NFXL1	4	47877142	47877312
NFXL1	4	47880540	47880684
NFXL1	4	47881111	47881136
NFXL1	4	47886361	47886456
NFXL1	4	47887513	47887676
NFXL1	4	47887894	47888018
NFXL1	4	47892628	47892722
NFXL1	4	47896195	47896321
NFXL1	4	47898538	47898666
NFXL1	4	47899982	47900100
NFXL1	4	47900772	47900876
NFXL1	4	47900974	47901139
NFXL1	4	47901385	47901567
NFXL1	4	47905208	47905342
NFXL1	4	47907252	47907365
NFXL1	4	47912839	47913013
NFXL1	4	47915984	47916222
NFYA	6	41046827	41046905
NFYA	6	41048548	41048638
NFYA	6	41051783	41051933
NFYA	6	41057316	41057451
NFYA	6	41057941	41058050
NFYA	6	41059265	41059435
NFYA	6	41060649	41060826
NFYA	6	41062133	41062238
NFYA	6	41065094	41065151
NFYB	12	104513513	104513549
NFYB	12	104514176	104514259
NFYB	12	104515016	104515101
NFYB	12	104517002	104517203
NFYB	12	104519890	104520024
NFYB	12	104522200	104522297
NFYB	12	104529224	104529233
NFYC	1	41204514	41204622
NFYC	1	41213204	41213279
NFYC	1	41215243	41215360
NFYC	1	41218821	41218920
NFYC	1	41223791	41223968
NFYC	1	41228558	41228720
NFYC	1	41232266	41232377
NFYC	1	41232588	41232648
NFYC	1	41235026	41235089
NFYC	1	41236379	41236502
NGDN	14	23938923	23938938
NGDN	14	23939249	23939312
NGDN	14	23940113	23940188
NGDN	14	23944378	23944519
NGDN	14	23944765	23944853
NGDN	14	23944933	23944989
NGDN	14	23945236	23945363
NGDN	14	23945446	23945618
NGDN	14	23946407	23946567
NGDN	14	23946710	23946779
NGDN	14	23947214	23947237
NGFRAP1	23	102632418	102632757
NGLY1	3	25760949	25761128
NGLY1	3	25761503	25761684
NGLY1	3	25770622	25770811
NGLY1	3	25773808	25773976
NGLY1	3	25775361	25775475
NGLY1	3	25777493	25777642
NGLY1	3	25777798	25777893
NGLY1	3	25778823	25778948
NGLY1	3	25781066	25781292
NGLY1	3	25792587	25792756
NGLY1	3	25805555	25805804
NGLY1	3	25820063	25820181
NGLY1	3	25824749	25824883
NGLY1	3	25831350	25831358
NGRN	15	90808943	90809110
NGRN	15	90809518	90809632
NGRN	15	90814418	90815022
NHEDC1	4	103806388	103806487
NHEDC1	4	103822272	103822491
NHEDC1	4	103826669	103826809
NHEDC1	4	103827691	103827803
NHEDC1	4	103831594	103831747
NHEDC1	4	103832586	103832696
NHEDC1	4	103853279	103853458
NHEDC1	4	103866348	103866479
NHEDC1	4	103867802	103867948
NHEDC1	4	103870412	103870586
NHEDC1	4	103910955	103911100
NHEDC1	4	103912798	103912870
NHEDC2	4	103947525	103947750
NHEDC2	4	103949902	103950042
